⏹电视综合▶,#genre#
CGTN俄语,http://www.yao87.com:4022/udp/239.76.246.86:1234
CGTN法语,http://www.yao87.com:4022/udp/239.76.246.87:1234
CGTN法语,http://www.yao87.com:4022/udp/239.76.253.87:9000
CGTN西班牙语,http://www.yao87.com:4022/udp/239.76.246.88:1234
CGTN西班牙语,http://www.yao87.com:4022/udp/239.76.253.88:9000
CGTN英语,http://www.yao87.com:4022/udp/239.76.245.66:1234
CETV-1,http://www.yao87.com:4022/udp/239.76.245.192:1234
CETV-1,http://www.yao87.com:4022/udp/239.76.252.192:9000
CETV-2,http://www.yao87.com:4022/udp/239.76.245.253:1234
CETV-2,http://www.yao87.com:4022/udp/239.76.252.253:9000
CETV-4,http://www.yao87.com:4022/udp/239.76.245.254:1234
CETV-4,http://www.yao87.com:4022/udp/239.76.252.254:9000

安徽卫视,http://www.yao87.com:4022/udp/239.76.245.196:1234
安徽卫视,http://www.yao87.com:4022/udp/239.76.252.196:9000
北京卫视,http://www.yao87.com:4022/udp/239.76.246.184:1234
北京卫视,http://www.yao87.com:4022/udp/239.76.253.184:9000
兵团卫视,http://www.yao87.com:4022/udp/239.76.245.232:1234
兵团卫视,http://www.yao87.com:4022/udp/239.76.252.232:9000
大湾区卫视,http://www.yao87.com:4022/udp/239.76.245.114:1234
东方卫视,http://www.yao87.com:4022/udp/239.76.246.186:1234
东方卫视,http://www.yao87.com:4022/udp/239.76.253.186:9000
东南卫视,http://www.yao87.com:4022/udp/239.76.245.190:1234
东南卫视,http://www.yao87.com:4022/udp/239.76.252.190:9000
甘肃卫视,http://www.yao87.com:4022/udp/239.76.245.110:1234
甘肃卫视,http://www.yao87.com:4022/udp/239.76.246.94:1234
甘肃卫视,http://www.yao87.com:4022/udp/239.76.253.94:9000
广东卫视,http://www.yao87.com:4022/udp/239.76.245.189:1234
广东卫视,http://www.yao87.com:4022/udp/239.76.252.189:9000
广西卫视,http://www.yao87.com:4022/udp/239.76.252.94:9000
贵州卫视,http://www.yao87.com:4022/udp/239.76.245.198:1234
贵州卫视,http://www.yao87.com:4022/udp/239.76.252.198:9000
海南卫视,http://www.yao87.com:4022/udp/239.76.246.203:1234
海南卫视,http://www.yao87.com:4022/udp/239.76.253.203:9000
河北卫视,http://www.yao87.com:4022/udp/239.76.245.199:1234
河北卫视,http://www.yao87.com:4022/udp/239.76.252.199:9000
河南卫视,http://www.yao87.com:4022/udp/239.76.246.202:1234
河南卫视,http://www.yao87.com:4022/udp/239.76.253.202:9000
黑龙江卫视,http://www.yao87.com:4022/udp/239.76.246.200:1234
黑龙江卫视,http://www.yao87.com:4022/udp/239.76.253.200:9000
湖北卫视,http://www.yao87.com:4022/udp/239.76.246.193:1234
湖北卫视,http://www.yao87.com:4022/udp/239.76.253.193:9000
湖南卫视,http://www.yao87.com:4022/udp/239.76.245.115:1234
湖南卫视,http://www.yao87.com:4022/udp/239.76.246.100:1234
湖南卫视,http://www.yao87.com:4022/udp/239.76.246.101:1234
湖南卫视,http://www.yao87.com:4022/udp/239.76.252.1:9000
湖南卫视,http://www.yao87.com:4022/udp/239.76.252.115:9000
湖南卫视,http://www.yao87.com:4022/udp/239.76.253.100:9000
湖南卫视,http://www.yao87.com:4022/udp/239.76.253.101:9000
吉林卫视,http://www.yao87.com:4022/udp/239.76.246.201:1234
吉林卫视,http://www.yao87.com:4022/udp/239.76.253.201:9000
江苏卫视,http://www.yao87.com:4022/udp/239.76.246.181:1234
江苏卫视,http://www.yao87.com:4022/udp/239.76.253.181:9000
江西卫视,http://www.yao87.com:4022/udp/239.76.245.225:1234
江西卫视,http://www.yao87.com:4022/udp/239.76.252.225:9000
康巴卫视,http://www.yao87.com:4022/udp/239.76.246.89:1234
康巴卫视,http://www.yao87.com:4022/udp/239.76.253.89:9000
辽宁卫视,http://www.yao87.com:4022/udp/239.76.245.197:1234
辽宁卫视,http://www.yao87.com:4022/udp/239.76.252.197:9000
内蒙古卫视,http://www.yao87.com:4022/udp/239.76.245.106:1234
宁夏卫视,http://www.yao87.com:4022/udp/239.76.245.107:1234
青海卫视,http://www.yao87.com:4022/udp/239.76.252.113:9000
三沙卫视,http://www.yao87.com:4022/udp/239.76.246.74:1234
三沙卫视,http://www.yao87.com:4022/udp/239.76.253.74:9000
厦门卫视,http://www.yao87.com:4022/udp/239.76.245.231:1234
厦门卫视,http://www.yao87.com:4022/udp/239.76.252.231:9000
山东教育卫视,http://www.yao87.com:4022/udp/239.76.245.191:1234
山东教育卫视,http://www.yao87.com:4022/udp/239.76.252.191:9000
山东卫视,http://www.yao87.com:4022/udp/239.76.246.195:1234
山东卫视,http://www.yao87.com:4022/udp/239.76.253.195:9000
山西卫视,http://www.yao87.com:4022/udp/239.76.245.105:1234
陕西卫视,http://www.yao87.com:4022/udp/239.76.252.104:9000
深圳卫视,http://www.yao87.com:4022/udp/239.76.246.188:1234
深圳卫视,http://www.yao87.com:4022/udp/239.76.253.188:9000
四川卫视,http://www.yao87.com:4022/udp/239.76.246.91:1234
四川卫视,http://www.yao87.com:4022/udp/239.76.253.91:9000
天津卫视,http://www.yao87.com:4022/udp/239.76.246.185:1234
天津卫视,http://www.yao87.com:4022/udp/239.76.253.185:9000
西藏卫视,http://www.yao87.com:4022/udp/239.76.245.108:1234
新疆卫视,http://www.yao87.com:4022/udp/239.76.245.109:1234
云南卫视,http://www.yao87.com:4022/udp/239.76.252.98:9000
浙江卫视,http://www.yao87.com:4022/udp/239.76.246.182:1234
浙江卫视,http://www.yao87.com:4022/udp/239.76.253.182:9000
重庆卫视,http://www.yao87.com:4022/udp/239.76.246.92:1234
重庆卫视,http://www.yao87.com:4022/udp/239.76.253.92:9000



吉首新闻综合,http://www.yao87.com:4022/udp/239.76.248.33:1234
安乡新闻,http://www.yao87.com:4022/udp/239.76.248.35:1234
茶陵新闻综合,http://www.yao87.com:4022/udp/239.76.248.27:1234
常德新闻综合,http://www.yao87.com:4022/udp/239.76.248.10:1234
常德公共,http://www.yao87.com:4022/udp/239.76.248.11:1234
郴州综合,http://www.yao87.com:4022/udp/239.76.246.75:1234
郴州综合,http://www.yao87.com:4022/udp/239.76.253.75:9000
郴州公共,http://www.yao87.com:4022/udp/239.76.248.39:1234
道县综合,http://www.yao87.com:4022/udp/239.76.248.28:1234
洞口综合,http://www.yao87.com:4022/udp/239.76.248.34:1234
桂东融媒,http://www.yao87.com:4022/udp/239.76.246.231:1234
桂东融媒,http://www.yao87.com:4022/udp/239.76.253.231:9000
衡阳新闻综合,http://www.yao87.com:4022/udp/239.76.248.13:1234
衡阳公共,http://www.yao87.com:4022/udp/239.76.248.14:1234
衡阳县电视台,http://www.yao87.com:4022/udp/239.76.248.26:1234
湖潭新闻综合,http://www.yao87.com:4022/udp/239.76.248.4:1234
怀化新闻综合,http://www.yao87.com:4022/udp/239.76.248.12:1234
津市电视台,http://www.yao87.com:4022/udp/239.76.248.30:1234
蓝山综合,http://www.yao87.com:4022/udp/239.76.248.38:1234
临澧新闻综合,http://www.yao87.com:4022/udp/239.76.248.32:1234
浏阳电视台,http://www.yao87.com:4022/udp/239.76.248.6:1234
浏阳电视台,http://www.yao87.com:4022/udp/239.76.255.6:9000
娄底TV,http://www.yao87.com:4022/udp/239.76.248.20:1234
娄底综合,http://www.yao87.com:4022/udp/239.76.248.18:1234
娄底公共,http://www.yao87.com:4022/udp/239.76.248.19:1234
娄星TV,http://www.yao87.com:4022/udp/239.76.248.57:1234
娄星TV,http://www.yao87.com:4022/udp/239.76.255.57:9000
邵阳新闻综合,http://www.yao87.com:4022/udp/239.76.248.21:1234
邵阳公共,http://www.yao87.com:4022/udp/239.76.248.22:1234
桃源综合,http://www.yao87.com:4022/udp/239.76.248.36:1234
武冈综合,http://www.yao87.com:4022/udp/239.76.248.29:1234
湘潭新闻综合,http://www.yao87.com:4022/udp/239.76.255.4:9000
湘西新闻综合,http://www.yao87.com:4022/udp/239.76.245.208:1234
湘西公共,http://www.yao87.com:4022/udp/239.76.245.209:1234
湘乡新闻,http://www.yao87.com:4022/udp/239.76.248.37:1234
新化电视台,http://www.yao87.com:4022/udp/239.76.248.31:1234
溆浦综合,http://www.yao87.com:4022/udp/239.76.248.25:1234
益阳新闻综合,http://www.yao87.com:4022/udp/239.76.248.15:1234
益阳公共,http://www.yao87.com:4022/udp/239.76.248.16:1234
益阳教育,http://www.yao87.com:4022/udp/239.76.248.17:1234
永州公共,http://www.yao87.com:4022/udp/239.76.248.24:1234
永州新闻综合,http://www.yao87.com:4022/udp/239.76.248.23:1234
岳阳公共,http://www.yao87.com:4022/udp/239.76.248.8:1234
岳阳新闻综合,http://www.yao87.com:4022/udp/239.76.248.7:1234
岳阳新闻综合,http://www.yao87.com:4022/udp/239.76.255.7:9000
张家界新闻综合,http://www.yao87.com:4022/udp/239.76.245.234:1234
张家界新闻综合,http://www.yao87.com:4022/udp/239.76.252.234:9000
张家界公共,http://www.yao87.com:4022/udp/239.76.245.235:1234
张家界公共,http://www.yao87.com:4022/udp/239.76.252.235:9000
长沙新闻综合,http://www.yao87.com:4022/udp/239.76.246.121:1234
长沙新闻综合,http://www.yao87.com:4022/udp/239.76.253.121:9000
长沙政法,http://www.yao87.com:4022/udp/239.76.246.122:1234
长沙政法,http://www.yao87.com:4022/udp/239.76.253.122:9000
株洲新闻综合,http://www.yao87.com:4022/udp/239.76.248.1:1234
株洲新闻综合,http://www.yao87.com:4022/udp/239.76.255.1:9000



东方新动漫,http://www.yao87.com:4022/udp/239.76.245.244:1234
动漫秀场,http://www.yao87.com:4022/udp/239.76.246.218:1234
动漫秀场,http://www.yao87.com:4022/udp/239.76.253.124:9000
动漫秀场,http://www.yao87.com:4022/udp/239.76.253.218:9000
百姓健康,http://www.yao87.com:4022/udp/239.76.246.10:1234
百姓健康,http://www.yao87.com:4022/udp/239.76.253.10:9000
哈哈炫动,http://www.yao87.com:4022/udp/239.76.245.133:1234
哈哈炫动,http://www.yao87.com:4022/udp/239.76.252.133:9000
河南梨园频道,http://www.yao87.com:4022/udp/239.76.245.179:1234
河南梨园频道,http://www.yao87.com:4022/udp/239.76.252.179:9000
河南文物宝库,http://www.yao87.com:4022/udp/239.76.245.180:1234
河南文物宝库,http://www.yao87.com:4022/udp/239.76.252.180:9000
河南武术世界,http://www.yao87.com:4022/udp/239.76.245.181:1234
河南武术世界,http://www.yao87.com:4022/udp/239.76.252.181:9000
卡酷少儿,http://www.yao87.com:4022/udp/239.76.252.111:9000
嘉佳卡通,http://www.yao87.com:4022/udp/239.76.245.230:1234
嘉佳卡通,http://www.yao87.com:4022/udp/239.76.252.230:9000
今日说法,http://www.yao87.com:4022/udp/239.76.253.65:9000
老故事,http://www.yao87.com:4022/udp/239.76.246.76:1234
老故事,http://www.yao87.com:4022/udp/239.76.253.76:9000
乐游,http://www.yao87.com:4022/udp/239.76.246.219:1234
乐游,http://www.yao87.com:4022/udp/239.76.253.219:9000
收藏天下,http://www.yao87.com:4022/udp/239.76.246.244:1234
收藏天下,http://www.yao87.com:4022/udp/239.76.253.244:9000
书法,http://www.yao87.com:4022/udp/239.76.245.171:1234
书法,http://www.yao87.com:4022/udp/239.76.246.77:1234
书法,http://www.yao87.com:4022/udp/239.76.253.77:9000
四海钓鱼,http://www.yao87.com:4022/udp/239.76.246.4:1234
四海钓鱼,http://www.yao87.com:4022/udp/239.76.253.4:9000
天下足球,http://www.yao87.com:4022/udp/239.76.252.216:9000
天元围棋,http://www.yao87.com:4022/udp/239.76.246.2:1234
天元围棋,http://www.yao87.com:4022/udp/239.76.253.2:9000
优漫卡通,http://www.yao87.com:4022/udp/239.76.245.112:1234
优漫卡通,http://www.yao87.com:4022/udp/239.76.252.112:9000
优优宝贝,http://www.yao87.com:4022/udp/239.76.246.13:1234
优优宝贝,http://www.yao87.com:4022/udp/239.76.253.13:9000
证券服务,http://www.yao87.com:4022/udp/239.76.246.236:1234
证券服务,http://www.yao87.com:4022/udp/239.76.253.236:9000
中国天气,http://www.yao87.com:4022/udp/239.76.246.61:1234
中国天气,http://www.yao87.com:4022/udp/239.76.253.61:9000
中华特产,http://www.yao87.com:4022/udp/239.76.246.79:1234
中华特产,http://www.yao87.com:4022/udp/239.76.253.79:9000
魅力足球,http://www.yao87.com:4022/udp/239.76.246.123:1234
魅力足球,http://www.yao87.com:4022/udp/239.76.253.123:9000

⏹北京联通▶,#genre#
淘Baby,http://221.219.101.215:8012/rtp/239.3.1.238:8001
淘电影,http://221.219.101.215:8012/rtp/239.3.1.250:8001
淘精彩,http://221.219.101.215:8012/rtp/239.3.1.178:8001
淘剧场,http://221.219.101.215:8012/rtp/239.3.1.95:8001
淘娱乐,http://221.219.101.215:8012/rtp/239.3.1.100:8001

北京北京卫视,http://221.219.101.215:8012/rtp/239.3.1.241:8000
北京财经,http://221.219.101.215:8012/rtp/239.3.1.116:8000
北京冬奥纪实,http://221.219.101.215:8012/#rtp/239.3.1.243:8000
北京国际频道,http://221.219.101.215:8012/rtp/239.3.1.235:8000
北京纪实科教,http://221.219.101.215:8012/rtp/239.3.1.115:8000
北京卡酷少儿,http://221.219.101.215:8012/rtp/239.3.1.189:8000
北京青年,http://221.219.101.215:8012/#rtp/239.3.1.118:8000
北京生活,http://221.219.101.215:8012/rtp/239.3.1.117:8000
北京文艺,http://221.219.101.215:8012/rtp/239.3.1.242:8000
北京新闻,http://221.219.101.215:8012/rtp/239.3.1.159:8000
北京影视,http://221.219.101.215:8012/rtp/239.3.1.158:8000


CCTV-1综合,http://221.219.101.215:8012/rtp/239.3.1.129:8008
CCTV-2财经,http://221.219.101.215:8012/rtp/239.3.1.60:8084
CCTV-3综艺,http://221.219.101.215:8012/rtp/239.3.1.172:8001
CCTV-4中文国际,http://221.219.101.215:8012/rtp/239.3.1.105:8092
CCTV-4中文国际美洲,http://221.219.101.215:8012/rtp/239.3.1.214:4220
CCTV-4中文国际欧洲,http://221.219.101.215:8012/rtp/239.3.1.213:4220
CCTV-5+体育赛事,http://221.219.101.215:8012/rtp/239.3.1.130:8004
CCTV-5体育,http://221.219.101.215:8012/rtp/239.3.1.173:8001
CCTV-6电影,http://221.219.101.215:8012/rtp/239.3.1.174:8001
CCTV-7国防军事,http://221.219.101.215:8012/rtp/239.3.1.61:8104
CCTV-8电视剧,http://221.219.101.215:8012/rtp/239.3.1.175:8001
CCTV-9纪录,http://221.219.101.215:8012/rtp/239.3.1.62:8112
CCTV-10科教,http://221.219.101.215:8012/rtp/239.3.1.63:8116
CCTV-11戏曲,http://221.219.101.215:8012/rtp/239.3.1.152:8120
CCTV-12社会与法,http://221.219.101.215:8012/rtp/239.3.1.64:8124
CCTV-13新闻,http://221.219.101.215:8012/rtp/239.3.1.124:8128
CCTV-14少儿,http://221.219.101.215:8012/rtp/239.3.1.65:8132
CCTV-15音乐,http://221.219.101.215:8012/rtp/239.3.1.153:8136
CCTV-16奥林匹克,http://221.219.101.215:8012/rtp/239.3.1.184:8001
CCTV-17农业农村,http://221.219.101.215:8012/rtp/239.3.1.151:8144
CGTN阿拉伯语,http://221.219.101.215:8012/rtp/239.3.1.219:4220
CGTN俄语,http://221.219.101.215:8012/rtp/239.3.1.220:4220
CGTN法语,http://221.219.101.215:8012/rtp/239.3.1.218:4220
CGTN记录,http://221.219.101.215:8012/rtp/239.3.1.216:4220
CGTN西班牙语,http://221.219.101.215:8012/rtp/239.3.1.217:4220
CGTN新闻,http://221.219.101.215:8012/rtp/239.3.1.215:4220
CETV1,http://221.219.101.215:8012/rtp/239.3.1.57:8152
CETV2,http://221.219.101.215:8012/rtp/239.3.1.54:4120
CETV3,http://221.219.101.215:8012/rtp/239.3.1.55:4120
CETV4,http://221.219.101.215:8012/rtp/239.3.1.56:4120

安徽卫视,http://221.219.101.215:8012/rtp/239.3.1.211:8064
兵团卫视,http://221.219.101.215:8012/rtp/239.3.1.144:4120
东方卫视,http://221.219.101.215:8012/rtp/239.3.1.136:8032
东南卫视,http://221.219.101.215:8012/rtp/239.3.1.156:8148
甘肃卫视,http://221.219.101.215:8012/rtp/239.3.1.49:8188
广东卫视,http://221.219.101.215:8012/rtp/239.3.1.142:8048
广西卫视,http://221.219.101.215:8012/rtp/239.3.1.39:8300
贵州卫视,http://221.219.101.215:8012/rtp/239.3.1.149:8076
海南卫视,http://221.219.101.215:8012/rtp/239.3.1.45:8304
河北卫视,http://221.219.101.215:8012/rtp/239.3.1.148:8072
河南卫视,http://221.219.101.215:8012/rtp/239.3.1.27:8128
黑龙江卫视,http://221.219.101.215:8012/rtp/239.3.1.133:8016
湖北卫视,http://221.219.101.215:8012/rtp/239.3.1.138:8044
湖南卫视,http://221.219.101.215:8012/rtp/239.3.1.132:8012
吉林卫视,http://221.219.101.215:8012/rtp/239.3.1.240:8172
江苏卫视,http://221.219.101.215:8012/rtp/239.3.1.135:8028
江西卫视,http://221.219.101.215:8012/rtp/239.3.1.123:8164
辽宁卫视,http://221.219.101.215:8012/rtp/239.3.1.210:8056
南方卫视,http://221.219.101.215:8012/rtp/239.3.1.161:8001
内蒙古卫视,http://221.219.101.215:8012/rtp/239.3.1.43:8176
宁夏卫视,http://221.219.101.215:8012/rtp/239.3.1.46:8124
青海卫视,http://221.219.101.215:8012/rtp/239.3.1.44:8184
三沙卫视,http://221.219.101.215:8012/rtp/239.3.1.155:4120
厦门卫视,http://221.219.101.215:8012/rtp/239.3.1.143:4120
山东卫视,http://221.219.101.215:8012/rtp/239.3.1.209:8052
山西卫视,http://221.219.101.215:8012/rtp/239.3.1.42:8172
陕西卫视,http://221.219.101.215:8012/rtp/239.3.1.41:8140
深圳卫视,http://221.219.101.215:8012/rtp/239.3.1.134:8020
四川卫视,http://221.219.101.215:8012/rtp/239.3.1.29:8288
天津卫视,http://221.219.101.215:8012/rtp/239.3.1.141:1234
西藏卫视,http://221.219.101.215:8012/rtp/239.3.1.47:8164
新疆卫视,http://221.219.101.215:8012/rtp/239.3.1.48:8160
云南卫视,http://221.219.101.215:8012/rtp/239.3.1.26:8108
浙江卫视,http://221.219.101.215:8012/rtp/239.3.1.137:8036
重庆卫视,http://221.219.101.215:8012/rtp/239.3.1.122:8160

动作影院,http://221.219.101.215:8012/rtp/239.3.1.92:4120
家庭影院,http://221.219.101.215:8012/rtp/239.3.1.93:4120
爱生活,http://221.219.101.215:8012/rtp/239.3.1.86:4120
财富天下,http://221.219.101.215:8012/rtp/239.3.1.53:9136
茶频道,http://221.219.101.215:8012/rtp/239.3.1.165:8001
朝阳融媒,http://221.219.101.215:8012/rtp/239.3.1.163:8001
城市剧场,http://221.219.101.215:8012/rtp/239.3.1.67:4120
大健康,http://221.219.101.215:8012/rtp/239.3.1.251:8001
地理,http://221.219.101.215:8012/rtp/239.3.1.71:4120
动画,http://221.219.101.215:8012/rtp/239.3.1.80:4120
房山电视台,http://221.219.101.215:8012/rtp/239.3.1.96:8001
风尚生活,http://221.219.101.215:8012/#rtp/239.3.1.114:8001
高网,http://221.219.101.215:8012/rtp/239.3.1.88:4120
古装剧场,http://221.219.101.215:8012/rtp/239.3.1.69:4120
光影,http://221.219.101.215:8012/rtp/239.3.1.84:4120
国学,http://221.219.101.215:8012/rtp/239.3.1.77:4120
好学生,http://221.219.101.215:8012/rtp/239.3.1.81:4120
纪实人文,http://221.219.101.215:8012/rtp/239.3.1.212:8060
嘉佳卡通,http://221.219.101.215:8012/rtp/239.3.1.147:9268
鉴赏,http://221.219.101.215:8012/rtp/239.3.1.82:4120
解密,http://221.219.101.215:8012/rtp/239.3.1.75:4120
金鹰纪实,http://221.219.101.215:8012/rtp/239.3.1.58:8156
金鹰卡通,http://221.219.101.215:8012/rtp/239.3.1.51:9252
经典电影,http://221.219.101.215:8012/rtp/239.3.1.195:9024
睛彩广场舞,http://221.219.101.215:8012/rtp/239.3.1.128:8001
睛彩竞技,http://221.219.101.215:8012/rtp/239.3.1.125:8001
睛彩篮球,http://221.219.101.215:8012/rtp/239.3.1.126:8001
睛彩羽毛球,http://221.219.101.215:8012/rtp/239.3.1.127:8001
精选,http://221.219.101.215:8012/rtp/239.3.1.74:4120
军旅剧场,http://221.219.101.215:8012/rtp/239.3.1.68:4120
军事,http://221.219.101.215:8012/rtp/239.3.1.76:4120
快乐垂钓,http://221.219.101.215:8012/rtp/239.3.1.164:8001
每日影院,http://221.219.101.215:8012/#rtp/239.3.1.111:8001
美人,http://221.219.101.215:8012/rtp/239.3.1.73:4120
美妆,http://221.219.101.215:8012/rtp/239.3.1.72:4120
魅力时尚,http://221.219.101.215:8012/rtp/239.3.1.196:9012
萌宠TV,http://221.219.101.215:8012/rtp/239.3.1.102:8001
密云电视台,http://221.219.101.215:8012/rtp/239.3.1.154:8001
墨宝,http://221.219.101.215:8012/rtp/239.3.1.83:4120
热播剧场,http://221.219.101.215:8012/rtp/239.3.1.194:9020
山东教育,http://221.219.101.215:8012/rtp/239.3.1.52:4120
少儿动画,http://221.219.101.215:8012/rtp/239.3.1.199:9000
收视指南,http://221.219.101.215:8012/rtp/239.3.1.193:8012
台球,http://221.219.101.215:8012/rtp/239.3.1.85:4120
体育赛事,http://221.219.101.215:8012/rtp/239.3.1.157:8176
通州融媒,http://221.219.101.215:8012/rtp/239.3.1.221:8001
武术,http://221.219.101.215:8012/rtp/239.3.1.87:4120
武侠剧场,http://221.219.101.215:8012/rtp/239.3.1.90:4120
喜剧影院,http://221.219.101.215:8012/rtp/239.3.1.91:4120
戏曲,http://221.219.101.215:8012/rtp/239.3.1.78:4120
星影,http://221.219.101.215:8012/rtp/239.3.1.94:4120
幸福剧场,http://221.219.101.215:8012/#rtp/239.3.1.112:8001
幸福娱乐,http://221.219.101.215:8012/#rtp/239.3.1.113:8001
